"","genus","common_name1","nutrient","id.x","food_desc","food_group","refuse","notes","value","units.x","trace","units.y","units","id.y","common_name2","scientific_name1","scientific_name2","family","order","class","phylum","kingdom","algae_type"
"6752","saccharina","kombu","iodine","09015","Algae, kombu, ""Naga-kombu"", dried","Algae","0","Estimation from 09017",210000,"µg/100 g",FALSE,"µg/100 g","µg/100 g","09019","rishiri kombu","Saccharina ochotensis","Laminaria ochotensis","laminariaceae","laminariales","phaeophyceae","ochrophyta","chromista","brown"
"6753","saccharina","kombu","molybdenum","09023","Algae, kombu, ""Tsukudani"" (simmered in soy sauce and sugar)","Algae","0","Sample: with sesame seeds",19,"µg/100 g",FALSE,"µg/100 g","µg/100 g","09013","enaga oni kombu","Saccharina diabolica","Laminaria diabolica","laminariaceae","laminariales","phaeophyceae","ochrophyta","chromista","brown"
"6754","saccharina","kombu","molybdenum","09023","Algae, kombu, ""Tsukudani"" (simmered in soy sauce and sugar)","Algae","0","Sample: with sesame seeds",19,"µg/100 g",FALSE,"µg/100 g","µg/100 g","09014","gagome kombu","Saccharina sculpera","Kjellmaniella crassifolia","laminariaceae","laminariales","phaeophyceae","ochrophyta","chromista","brown"
"6755","saccharina","kombu","molybdenum","09023","Algae, kombu, ""Tsukudani"" (simmered in soy sauce and sugar)","Algae","0","Sample: with sesame seeds",19,"µg/100 g",FALSE,"µg/100 g","µg/100 g","09017","ma kombu","Saccharina japonica","Laminaria jaonica","laminariaceae","laminariales","phaeophyceae","ochrophyta","chromista","brown"
"6756","saccharina","kombu","molybdenum","09023","Algae, kombu, ""Tsukudani"" (simmered in soy sauce and sugar)","Algae","0","Sample: with sesame seeds",19,"µg/100 g",FALSE,"µg/100 g","µg/100 g","09018","mitsuishi kombu","Saccharina angustata","Laminaria angustata","laminariaceae","laminariales","phaeophyceae","ochrophyta","chromista","brown"
"6757","saccharina","kombu","molybdenum","09023","Algae, kombu, ""Tsukudani"" (simmered in soy sauce and sugar)","Algae","0","Sample: with sesame seeds",19,"µg/100 g",FALSE,"µg/100 g","µg/100 g","09015","naga kombu","Saccharina longissima","Laminaria longissima","laminariaceae","laminariales","phaeophyceae","ochrophyta","chromista","brown"
"6758","saccharina","kombu","molybdenum","09023","Algae, kombu, ""Tsukudani"" (simmered in soy sauce and sugar)","Algae","0","Sample: with sesame seeds",19,"µg/100 g",FALSE,"µg/100 g","µg/100 g","09016","hosome kombu","Saccharina religiosa　","Laminaria religiosa","laminariaceae","laminariales","phaeophyceae","ochrophyta","chromista","brown"
"6759","saccharina","kombu","molybdenum","09023","Algae, kombu, ""Tsukudani"" (simmered in soy sauce and sugar)","Algae","0","Sample: with sesame seeds",19,"µg/100 g",FALSE,"µg/100 g","µg/100 g","09019","rishiri kombu","Saccharina ochotensis","Laminaria ochotensis","laminariaceae","laminariales","phaeophyceae","ochrophyta","chromista","brown"
"6760","saccharina","kombu","fatty acid 16 1","09013","Algae, kombu, ""Enaga-oni-kombu"", dried","Algae","0",NA,22,"mg/100 g",FALSE,"mg/100 g","mg/100 g","09013","enaga oni kombu","Saccharina diabolica","Laminaria diabolica","laminariaceae","laminariales","phaeophyceae","ochrophyta","chromista","brown"
"6761","saccharina","kombu","fatty acid 16 1","09013","Algae, kombu, ""Enaga-oni-kombu"", dried","Algae","0",NA,22,"mg/100 g",FALSE,"mg/100 g","mg/100 g","09014","gagome kombu","Saccharina sculpera","Kjellmaniella crassifolia","laminariaceae","laminariales","phaeophyceae","ochrophyta","chromista","brown"
"6762","saccharina","kombu","fatty acid 16 1","09013","Algae, kombu, ""Enaga-oni-kombu"", dried","Algae","0",NA,22,"mg/100 g",FALSE,"mg/100 g","mg/100 g","09017","ma kombu","Saccharina japonica","Laminaria jaonica","laminariaceae","laminariales","phaeophyceae","ochrophyta","chromista","brown"
"6763","saccharina","kombu","fatty acid 16 1","09013","Algae, kombu, ""Enaga-oni-kombu"", dried","Algae","0",NA,22,"mg/100 g",FALSE,"mg/100 g","mg/100 g","09018","mitsuishi kombu","Saccharina angustata","Laminaria angustata","laminariaceae","laminariales","phaeophyceae","ochrophyta","chromista","brown"
"6764","saccharina","kombu","fatty acid 16 1","09013","Algae, kombu, ""Enaga-oni-kombu"", dried","Algae","0",NA,22,"mg/100 g",FALSE,"mg/100 g","mg/100 g","09015","naga kombu","Saccharina longissima","Laminaria longissima","laminariaceae","laminariales","phaeophyceae","ochrophyta","chromista","brown"
"6765","saccharina","kombu","fatty acid 16 1","09013","Algae, kombu, ""Enaga-oni-kombu"", dried","Algae","0",NA,22,"mg/100 g",FALSE,"mg/100 g","mg/100 g","09016","hosome kombu","Saccharina religiosa　","Laminaria religiosa","laminariaceae","laminariales","phaeophyceae","ochrophyta","chromista","brown"
"6766","saccharina","kombu","fatty acid 16 1","09013","Algae, kombu, ""Enaga-oni-kombu"", dried","Algae","0",NA,22,"mg/100 g",FALSE,"mg/100 g","mg/100 g","09019","rishiri kombu","Saccharina ochotensis","Laminaria ochotensis","laminariaceae","laminariales","phaeophyceae","ochrophyta","chromista","brown"
"6767","saccharina","kombu","fatty acid 18 3 n 6","09019","Algae, kombu, ""Rishiri-kombu"", dried","Algae","0","Estimation from 09017",25,"mg/100 g",FALSE,"mg/100 g","mg/100 g","09013","enaga oni kombu","Saccharina diabolica","Laminaria diabolica","laminariaceae","laminariales","phaeophyceae","ochrophyta","chromista","brown"
"6768","saccharina","kombu","fatty acid 18 3 n 6","09019","Algae, kombu, ""Rishiri-kombu"", dried","Algae","0","Estimation from 09017",25,"mg/100 g",FALSE,"mg/100 g","mg/100 g","09014","gagome kombu","Saccharina sculpera","Kjellmaniella crassifolia","laminariaceae","laminariales","phaeophyceae","ochrophyta","chromista","brown"
"6769","saccharina","kombu","fatty acid 18 3 n 6","09019","Algae, kombu, ""Rishiri-kombu"", dried","Algae","0","Estimation from 09017",25,"mg/100 g",FALSE,"mg/100 g","mg/100 g","09017","ma kombu","Saccharina japonica","Laminaria jaonica","laminariaceae","laminariales","phaeophyceae","ochrophyta","chromista","brown"
"6770","saccharina","kombu","fatty acid 18 3 n 6","09019","Algae, kombu, ""Rishiri-kombu"", dried","Algae","0","Estimation from 09017",25,"mg/100 g",FALSE,"mg/100 g","mg/100 g","09018","mitsuishi kombu","Saccharina angustata","Laminaria angustata","laminariaceae","laminariales","phaeophyceae","ochrophyta","chromista","brown"
"6771","saccharina","kombu","fatty acid 18 3 n 6","09019","Algae, kombu, ""Rishiri-kombu"", dried","Algae","0","Estimation from 09017",25,"mg/100 g",FALSE,"mg/100 g","mg/100 g","09015","naga kombu","Saccharina longissima","Laminaria longissima","laminariaceae","laminariales","phaeophyceae","ochrophyta","chromista","brown"
"6772","saccharina","kombu","fatty acid 18 3 n 6","09019","Algae, kombu, ""Rishiri-kombu"", dried","Algae","0","Estimation from 09017",25,"mg/100 g",FALSE,"mg/100 g","mg/100 g","09016","hosome kombu","Saccharina religiosa　","Laminaria religiosa","laminariaceae","laminariales","phaeophyceae","ochrophyta","chromista","brown"
"6773","saccharina","kombu","fatty acid 18 3 n 6","09019","Algae, kombu, ""Rishiri-kombu"", dried","Algae","0","Estimation from 09017",25,"mg/100 g",FALSE,"mg/100 g","mg/100 g","09019","rishiri kombu","Saccharina ochotensis","Laminaria ochotensis","laminariaceae","laminariales","phaeophyceae","ochrophyta","chromista","brown"
"6774","saccharina","kombu","fatty acid 20 4 n 3","09018","Algae, kombu, ""Mitsuishi-kombu"", dried","Algae","0","Estimation from 09017",6,"mg/100 g",FALSE,"mg/100 g","mg/100 g","09013","enaga oni kombu","Saccharina diabolica","Laminaria diabolica","laminariaceae","laminariales","phaeophyceae","ochrophyta","chromista","brown"
"6775","saccharina","kombu","fatty acid 20 4 n 3","09018","Algae, kombu, ""Mitsuishi-kombu"", dried","Algae","0","Estimation from 09017",6,"mg/100 g",FALSE,"mg/100 g","mg/100 g","09014","gagome kombu","Saccharina sculpera","Kjellmaniella crassifolia","laminariaceae","laminariales","phaeophyceae","ochrophyta","chromista","brown"
"6776","saccharina","kombu","fatty acid 20 4 n 3","09018","Algae, kombu, ""Mitsuishi-kombu"", dried","Algae","0","Estimation from 09017",6,"mg/100 g",FALSE,"mg/100 g","mg/100 g","09017","ma kombu","Saccharina japonica","Laminaria jaonica","laminariaceae","laminariales","phaeophyceae","ochrophyta","chromista","brown"
"6777","saccharina","kombu","fatty acid 20 4 n 3","09018","Algae, kombu, ""Mitsuishi-kombu"", dried","Algae","0","Estimation from 09017",6,"mg/100 g",FALSE,"mg/100 g","mg/100 g","09018","mitsuishi kombu","Saccharina angustata","Laminaria angustata","laminariaceae","laminariales","phaeophyceae","ochrophyta","chromista","brown"
"6778","saccharina","kombu","fatty acid 20 4 n 3","09018","Algae, kombu, ""Mitsuishi-kombu"", dried","Algae","0","Estimation from 09017",6,"mg/100 g",FALSE,"mg/100 g","mg/100 g","09015","naga kombu","Saccharina longissima","Laminaria longissima","laminariaceae","laminariales","phaeophyceae","ochrophyta","chromista","brown"
"6779","saccharina","kombu","fatty acid 20 4 n 3","09018","Algae, kombu, ""Mitsuishi-kombu"", dried","Algae","0","Estimation from 09017",6,"mg/100 g",FALSE,"mg/100 g","mg/100 g","09016","hosome kombu","Saccharina religiosa　","Laminaria religiosa","laminariaceae","laminariales","phaeophyceae","ochrophyta","chromista","brown"
"6780","saccharina","kombu","fatty acid 20 4 n 3","09018","Algae, kombu, ""Mitsuishi-kombu"", dried","Algae","0","Estimation from 09017",6,"mg/100 g",FALSE,"mg/100 g","mg/100 g","09019","rishiri kombu","Saccharina ochotensis","Laminaria ochotensis","laminariaceae","laminariales","phaeophyceae","ochrophyta","chromista","brown"
"6781","saccharina","kombu","fatty acid 18 3 n 3","09013","Algae, kombu, ""Enaga-oni-kombu"", dried","Algae","0",NA,31,"mg/100 g",FALSE,"mg/100 g","mg/100 g","09013","enaga oni kombu","Saccharina diabolica","Laminaria diabolica","laminariaceae","laminariales","phaeophyceae","ochrophyta","chromista","brown"
"6782","saccharina","kombu","fatty acid 18 3 n 3","09013","Algae, kombu, ""Enaga-oni-kombu"", dried","Algae","0",NA,31,"mg/100 g",FALSE,"mg/100 g","mg/100 g","09014","gagome kombu","Saccharina sculpera","Kjellmaniella crassifolia","laminariaceae","laminariales","phaeophyceae","ochrophyta","chromista","brown"
"6783","saccharina","kombu","fatty acid 18 3 n 3","09013","Algae, kombu, ""Enaga-oni-kombu"", dried","Algae","0",NA,31,"mg/100 g",FALSE,"mg/100 g","mg/100 g","09017","ma kombu","Saccharina japonica","Laminaria jaonica","laminariaceae","laminariales","phaeophyceae","ochrophyta","chromista","brown"
"6784","saccharina","kombu","fatty acid 18 3 n 3","09013","Algae, kombu, ""Enaga-oni-kombu"", dried","Algae","0",NA,31,"mg/100 g",FALSE,"mg/100 g","mg/100 g","09018","mitsuishi kombu","Saccharina angustata","Laminaria angustata","laminariaceae","laminariales","phaeophyceae","ochrophyta","chromista","brown"
"6785","saccharina","kombu","fatty acid 18 3 n 3","09013","Algae, kombu, ""Enaga-oni-kombu"", dried","Algae","0",NA,31,"mg/100 g",FALSE,"mg/100 g","mg/100 g","09015","naga kombu","Saccharina longissima","Laminaria longissima","laminariaceae","laminariales","phaeophyceae","ochrophyta","chromista","brown"
"6786","saccharina","kombu","fatty acid 18 3 n 3","09013","Algae, kombu, ""Enaga-oni-kombu"", dried","Algae","0",NA,31,"mg/100 g",FALSE,"mg/100 g","mg/100 g","09016","hosome kombu","Saccharina religiosa　","Laminaria religiosa","laminariaceae","laminariales","phaeophyceae","ochrophyta","chromista","brown"
"6787","saccharina","kombu","fatty acid 18 3 n 3","09013","Algae, kombu, ""Enaga-oni-kombu"", dried","Algae","0",NA,31,"mg/100 g",FALSE,"mg/100 g","mg/100 g","09019","rishiri kombu","Saccharina ochotensis","Laminaria ochotensis","laminariaceae","laminariales","phaeophyceae","ochrophyta","chromista","brown"
"6788","saccharina","kombu","fatty acid 20 4 n 3","09019","Algae, kombu, ""Rishiri-kombu"", dried","Algae","0","Estimation from 09017",7,"mg/100 g",FALSE,"mg/100 g","mg/100 g","09013","enaga oni kombu","Saccharina diabolica","Laminaria diabolica","laminariaceae","laminariales","phaeophyceae","ochrophyta","chromista","brown"
"6789","saccharina","kombu","fatty acid 20 4 n 3","09019","Algae, kombu, ""Rishiri-kombu"", dried","Algae","0","Estimation from 09017",7,"mg/100 g",FALSE,"mg/100 g","mg/100 g","09014","gagome kombu","Saccharina sculpera","Kjellmaniella crassifolia","laminariaceae","laminariales","phaeophyceae","ochrophyta","chromista","brown"
"6790","saccharina","kombu","fatty acid 20 4 n 3","09019","Algae, kombu, ""Rishiri-kombu"", dried","Algae","0","Estimation from 09017",7,"mg/100 g",FALSE,"mg/100 g","mg/100 g","09017","ma kombu","Saccharina japonica","Laminaria jaonica","laminariaceae","laminariales","phaeophyceae","ochrophyta","chromista","brown"
"6791","saccharina","kombu","fatty acid 20 4 n 3","09019","Algae, kombu, ""Rishiri-kombu"", dried","Algae","0","Estimation from 09017",7,"mg/100 g",FALSE,"mg/100 g","mg/100 g","09018","mitsuishi kombu","Saccharina angustata","Laminaria angustata","laminariaceae","laminariales","phaeophyceae","ochrophyta","chromista","brown"
"6792","saccharina","kombu","fatty acid 20 4 n 3","09019","Algae, kombu, ""Rishiri-kombu"", dried","Algae","0","Estimation from 09017",7,"mg/100 g",FALSE,"mg/100 g","mg/100 g","09015","naga kombu","Saccharina longissima","Laminaria longissima","laminariaceae","laminariales","phaeophyceae","ochrophyta","chromista","brown"
"6793","saccharina","kombu","fatty acid 20 4 n 3","09019","Algae, kombu, ""Rishiri-kombu"", dried","Algae","0","Estimation from 09017",7,"mg/100 g",FALSE,"mg/100 g","mg/100 g","09016","hosome kombu","Saccharina religiosa　","Laminaria religiosa","laminariaceae","laminariales","phaeophyceae","ochrophyta","chromista","brown"
"6794","saccharina","kombu","fatty acid 20 4 n 3","09019","Algae, kombu, ""Rishiri-kombu"", dried","Algae","0","Estimation from 09017",7,"mg/100 g",FALSE,"mg/100 g","mg/100 g","09019","rishiri kombu","Saccharina ochotensis","Laminaria ochotensis","laminariaceae","laminariales","phaeophyceae","ochrophyta","chromista","brown"
"6795","saccharina","kombu","fatty acid 18 3 n 3","09014","Algae, kombu, ""Gagome-kombu"", dried","Algae","0","Estimation from 09017",8,"mg/100 g",FALSE,"mg/100 g","mg/100 g","09013","enaga oni kombu","Saccharina diabolica","Laminaria diabolica","laminariaceae","laminariales","phaeophyceae","ochrophyta","chromista","brown"
"6796","saccharina","kombu","fatty acid 18 3 n 3","09014","Algae, kombu, ""Gagome-kombu"", dried","Algae","0","Estimation from 09017",8,"mg/100 g",FALSE,"mg/100 g","mg/100 g","09014","gagome kombu","Saccharina sculpera","Kjellmaniella crassifolia","laminariaceae","laminariales","phaeophyceae","ochrophyta","chromista","brown"
"6797","saccharina","kombu","fatty acid 18 3 n 3","09014","Algae, kombu, ""Gagome-kombu"", dried","Algae","0","Estimation from 09017",8,"mg/100 g",FALSE,"mg/100 g","mg/100 g","09017","ma kombu","Saccharina japonica","Laminaria jaonica","laminariaceae","laminariales","phaeophyceae","ochrophyta","chromista","brown"
"6798","saccharina","kombu","fatty acid 18 3 n 3","09014","Algae, kombu, ""Gagome-kombu"", dried","Algae","0","Estimation from 09017",8,"mg/100 g",FALSE,"mg/100 g","mg/100 g","09018","mitsuishi kombu","Saccharina angustata","Laminaria angustata","laminariaceae","laminariales","phaeophyceae","ochrophyta","chromista","brown"
"6799","saccharina","kombu","fatty acid 18 3 n 3","09014","Algae, kombu, ""Gagome-kombu"", dried","Algae","0","Estimation from 09017",8,"mg/100 g",FALSE,"mg/100 g","mg/100 g","09015","naga kombu","Saccharina longissima","Laminaria longissima","laminariaceae","laminariales","phaeophyceae","ochrophyta","chromista","brown"
"6800","saccharina","kombu","fatty acid 18 3 n 3","09014","Algae, kombu, ""Gagome-kombu"", dried","Algae","0","Estimation from 09017",8,"mg/100 g",FALSE,"mg/100 g","mg/100 g","09016","hosome kombu","Saccharina religiosa　","Laminaria religiosa","laminariaceae","laminariales","phaeophyceae","ochrophyta","chromista","brown"
"6801","saccharina","kombu","fatty acid 18 3 n 3","09014","Algae, kombu, ""Gagome-kombu"", dried","Algae","0","Estimation from 09017",8,"mg/100 g",FALSE,"mg/100 g","mg/100 g","09019","rishiri kombu","Saccharina ochotensis","Laminaria ochotensis","laminariaceae","laminariales","phaeophyceae","ochrophyta","chromista","brown"
"6802","saccharina","kombu","fatty acid 17 0","09013","Algae, kombu, ""Enaga-oni-kombu"", dried","Algae","0",NA,0,"mg/100 g",FALSE,"mg/100 g","mg/100 g","09013","enaga oni kombu","Saccharina diabolica","Laminaria diabolica","laminariaceae","laminariales","phaeophyceae","ochrophyta","chromista","brown"
"6803","saccharina","kombu","fatty acid 17 0","09013","Algae, kombu, ""Enaga-oni-kombu"", dried","Algae","0",NA,0,"mg/100 g",FALSE,"mg/100 g","mg/100 g","09014","gagome kombu","Saccharina sculpera","Kjellmaniella crassifolia","laminariaceae","laminariales","phaeophyceae","ochrophyta","chromista","brown"
"6804","saccharina","kombu","fatty acid 17 0","09013","Algae, kombu, ""Enaga-oni-kombu"", dried","Algae","0",NA,0,"mg/100 g",FALSE,"mg/100 g","mg/100 g","09017","ma kombu","Saccharina japonica","Laminaria jaonica","laminariaceae","laminariales","phaeophyceae","ochrophyta","chromista","brown"
"6805","saccharina","kombu","fatty acid 17 0","09013","Algae, kombu, ""Enaga-oni-kombu"", dried","Algae","0",NA,0,"mg/100 g",FALSE,"mg/100 g","mg/100 g","09018","mitsuishi kombu","Saccharina angustata","Laminaria angustata","laminariaceae","laminariales","phaeophyceae","ochrophyta","chromista","brown"
"6806","saccharina","kombu","fatty acid 17 0","09013","Algae, kombu, ""Enaga-oni-kombu"", dried","Algae","0",NA,0,"mg/100 g",FALSE,"mg/100 g","mg/100 g","09015","naga kombu","Saccharina longissima","Laminaria longissima","laminariaceae","laminariales","phaeophyceae","ochrophyta","chromista","brown"
